Lead_ID,Lead_Date,Region,City,Salesperson,Customer_Segment,Lead_Source,Lead_Quality_Score,Lead_Cost_INR,Follow_ups,Converted,Conversion_Date,Days_to_Convert,Lost_Reason
LEAD005093,2025-12-20,West,Mumbai,Dev Patel,SME,Corporate Outreach,52,309.34,1,Yes,2025-12-27,7,
LEAD005094,2025-12-20,East,Bhubaneswar,Kavya Roy,SME,Organic Search,34,94.37,6,No,,,Price Too High
LEAD005095,2025-12-20,North,Lucknow,Aarav Sharma,Individual,Referral,45,114.92,2,Yes,2025-12-26,6,
LEAD005096,2025-12-20,North,Delhi,Aarav Sharma,Individual,Referral,60,115.59,4,Yes,2025-12-24,4,
LEAD005097,2025-12-20,West,Pune,Rohan Mehta,Individual,Google Ads,43,627.81,4,Yes,2025-12-24,4,
LEAD005098,2025-12-21,South,Chennai,Sneha Rao,SME,Walk-in,72,53.39,3,No,,,Budget Delayed
LEAD005099,2025-12-21,North,Delhi,Priya Verma,Individual,Organic Search,69,78.90,2,No,,,Competitor Chosen
LEAD005100,2025-12-21,South,Hyderabad,Arjun Nair,Individual,Marketplace,42,172.03,3,Yes,2025-12-25,4,
LEAD005101,2025-12-21,West,Mumbai,Rohan Mehta,Individual,Google Ads,71,528.06,4,Yes,2026-01-06,16,
LEAD005102,2025-12-21,West,Ahmedabad,Dev Patel,Individual,Organic Search,69,77.35,6,No,,,No Response
LEAD005103,2025-12-22,South,Hyderabad,Arjun Nair,Corporate,Corporate Outreach,65,305.43,4,No,,,Competitor Chosen
LEAD005104,2025-12-22,South,Chennai,Sneha Rao,Individual,Walk-in,63,46.41,2,Yes,2025-12-26,4,
LEAD005105,2025-12-22,West,Mumbai,Dev Patel,Individual,Google Ads,45,555.80,2,Yes,2026-01-03,12,
LEAD005106,2025-12-22,East,Kolkata,Vikram Sen,Individual,Marketplace,48,185.83,1,No,,,No Response
LEAD005107,2025-12-22,West,Pune,Meera Joshi,Individual,Paid Social,62,484.34,2,No,,,Price Too High
LEAD005108,2025-12-22,North,Delhi,Priya Verma,SME,Marketplace,74,190.53,2,Yes,2026-01-03,12,
LEAD005109,2025-12-22,North,Jaipur,Karan Malhotra,Individual,Google Ads,29,649.36,3,No,,,Competitor Chosen
LEAD005110,2025-12-22,South,Hyderabad,Sneha Rao,Individual,Walk-in,38,48.83,6,No,,,Competitor Chosen
LEAD005111,2025-12-22,South,Chennai,Arjun Nair,SME,Paid Social,81,424.52,2,No,,,Price Too High
LEAD005112,2025-12-22,West,Ahmedabad,Meera Joshi,Individual,Google Ads,55,600.26,2,Yes,2026-01-10,19,
LEAD005113,2025-12-23,South,Chennai,Isha Reddy,Individual,Referral,60,111.65,4,Yes,2025-12-27,4,
LEAD005114,2025-12-23,South,Hyderabad,Arjun Nair,Individual,Organic Search,59,95.88,5,No,,,Competitor Chosen
LEAD005115,2025-12-23,South,Hyderabad,Arjun Nair,Individual,Organic Search,70,80.04,3,Yes,2025-12-27,4,
LEAD005116,2025-12-23,East,Kolkata,Neha Das,Individual,Marketplace,69,210.07,5,No,,,Competitor Chosen
LEAD005117,2025-12-23,South,Hyderabad,Isha Reddy,SME,Google Ads,39,611.24,3,Yes,2026-01-01,9,
LEAD005118,2025-12-23,North,Lucknow,Karan Malhotra,Individual,Organic Search,62,83.39,2,Yes,2026-01-14,22,
LEAD005119,2025-12-23,North,Jaipur,Aarav Sharma,Individual,Google Ads,48,560.24,6,No,,,No Response
LEAD005120,2025-12-23,South,Bengaluru,Isha Reddy,Individual,Paid Social,36,422.56,4,Yes,2026-01-07,15,
LEAD005121,2025-12-24,North,Lucknow,Aarav Sharma,SME,Google Ads,50,535.57,3,No,,,No Response
LEAD005122,2025-12-24,South,Bengaluru,Isha Reddy,Individual,Organic Search,39,84.06,5,No,,,Budget Delayed
LEAD005123,2025-12-24,West,Ahmedabad,Meera Joshi,Corporate,Referral,39,137.67,1,Yes,2026-01-19,26,
LEAD005124,2025-12-24,North,Delhi,Karan Malhotra,Individual,Google Ads,51,534.88,2,No,,,Budget Delayed
LEAD005125,2025-12-25,West,Pune,Rohan Mehta,Individual,Google Ads,51,684.38,2,Yes,2025-12-30,5,
LEAD005126,2025-12-25,East,Bhubaneswar,Kavya Roy,Individual,Referral,40,107.82,4,Yes,2026-01-08,14,
LEAD005127,2025-12-25,South,Bengaluru,Isha Reddy,Individual,Google Ads,53,603.61,5,No,,,No Response
LEAD005128,2025-12-25,North,Jaipur,Priya Verma,Individual,Marketplace,58,202.68,6,No,,,No Response
LEAD005129,2025-12-25,North,Lucknow,Karan Malhotra,Individual,Marketplace,22,203.30,5,No,,,No Response
LEAD005130,2025-12-25,West,Pune,Meera Joshi,SME,Walk-in,79,56.48,4,Yes,2026-01-05,11,
LEAD005131,2025-12-25,South,Hyderabad,Sneha Rao,Individual,Walk-in,58,44.17,6,No,,,No Response
LEAD005132,2025-12-25,West,Pune,Dev Patel,SME,Google Ads,76,687.89,2,Yes,2026-01-19,25,
LEAD005133,2025-12-25,West,Pune,Dev Patel,Individual,Organic Search,63,88.81,1,Yes,2026-01-13,19,
LEAD005134,2025-12-25,East,Bhubaneswar,Kavya Roy,Individual,Google Ads,60,586.06,3,No,,,No Response
LEAD005135,2025-12-25,West,Pune,Dev Patel,SME,Paid Social,71,383.94,2,No,,,Not Ready Yet
LEAD005136,2025-12-26,South,Bengaluru,Sneha Rao,Individual,Organic Search,55,78.03,1,Yes,2026-01-02,7,
LEAD005137,2025-12-26,West,Ahmedabad,Dev Patel,Individual,Organic Search,79,89.96,2,Yes,2026-01-19,24,
LEAD005138,2025-12-26,North,Jaipur,Aarav Sharma,Individual,Google Ads,62,664.67,2,Yes,2026-01-19,24,
LEAD005139,2025-12-26,South,Chennai,Arjun Nair,Individual,Organic Search,41,100.48,2,No,,,Competitor Chosen
LEAD005140,2025-12-26,North,Delhi,Aarav Sharma,SME,Google Ads,46,650.14,3,No,,,Competitor Chosen
LEAD005141,2025-12-26,East,Kolkata,Kavya Roy,Corporate,Referral,61,121.39,2,No,,,Competitor Chosen
LEAD005142,2025-12-26,North,Lucknow,Karan Malhotra,Individual,Google Ads,54,631.34,4,Yes,2026-01-01,6,
LEAD005143,2025-12-27,North,Jaipur,Karan Malhotra,Individual,Referral,83,128.90,4,No,,,Budget Delayed
LEAD005144,2025-12-27,South,Bengaluru,Isha Reddy,Individual,Google Ads,50,604.01,3,No,,,No Response
LEAD005145,2025-12-27,South,Chennai,Arjun Nair,Individual,Referral,62,116.33,1,Yes,2025-12-29,2,
LEAD005146,2025-12-27,East,Bhubaneswar,Kavya Roy,SME,Marketplace,64,214.55,5,No,,,Price Too High
LEAD005147,2025-12-27,North,Jaipur,Karan Malhotra,Individual,Referral,82,125.19,2,Yes,2026-01-06,10,
LEAD005148,2025-12-27,North,Delhi,Aarav Sharma,Corporate,Corporate Outreach,40,238.60,6,No,,,Price Too High
LEAD005149,2025-12-27,North,Delhi,Aarav Sharma,Individual,Marketplace,45,191.07,4,Yes,2026-01-08,12,
LEAD005150,2025-12-27,South,Bengaluru,Arjun Nair,Individual,Organic Search,33,101.89,2,No,,,No Response
LEAD005151,2025-12-27,North,Delhi,Priya Verma,Individual,Google Ads,58,615.45,3,No,,,Competitor Chosen
LEAD005152,2025-12-27,West,Mumbai,Dev Patel,Individual,Referral,59,115.47,1,Yes,2025-12-28,1,
LEAD005153,2025-12-27,East,Bhubaneswar,Vikram Sen,Individual,Referral,64,135.43,2,Yes,2026-01-09,13,
LEAD005154,2025-12-27,North,Delhi,Aarav Sharma,Individual,Walk-in,41,44.67,3,Yes,2026-01-10,14,
LEAD005155,2025-12-27,North,Jaipur,Priya Verma,Individual,Organic Search,51,78.29,3,No,,,No Response
LEAD005156,2025-12-27,West,Ahmedabad,Meera Joshi,SME,Marketplace,64,200.82,5,No,,,No Response
LEAD005157,2025-12-28,East,Bhubaneswar,Neha Das,Individual,Paid Social,32,412.84,4,Yes,2026-01-04,7,
LEAD005158,2025-12-28,South,Hyderabad,Sneha Rao,Corporate,Referral,77,103.05,1,No,,,Price Too High
LEAD005159,2025-12-28,South,Bengaluru,Isha Reddy,Individual,Organic Search,52,99.15,5,No,,,Price Too High
LEAD005160,2025-12-28,East,Kolkata,Vikram Sen,SME,Marketplace,62,196.21,3,Yes,2025-12-29,1,
LEAD005161,2025-12-28,West,Mumbai,Meera Joshi,Individual,Paid Social,49,450.41,3,Yes,2026-01-19,22,
LEAD005162,2025-12-28,North,Jaipur,Aarav Sharma,Corporate,Corporate Outreach,61,255.70,4,Yes,2026-01-23,26,
LEAD005163,2025-12-28,North,Jaipur,Priya Verma,Individual,Walk-in,54,46.93,3,Yes,2025-12-31,3,
LEAD005164,2025-12-28,North,Jaipur,Priya Verma,Individual,Organic Search,64,82.33,1,Yes,2026-01-01,4,
LEAD005165,2025-12-28,South,Bengaluru,Sneha Rao,Individual,Organic Search,48,89.15,1,No,,,No Response
LEAD005166,2025-12-29,South,Chennai,Arjun Nair,Individual,Organic Search,55,90.20,5,No,,,Price Too High
LEAD005167,2025-12-29,West,Mumbai,Rohan Mehta,Individual,Google Ads,51,547.89,3,No,,,Competitor Chosen
LEAD005168,2025-12-29,South,Chennai,Isha Reddy,Individual,Google Ads,68,662.63,4,Yes,2026-01-10,12,
LEAD005169,2025-12-29,South,Hyderabad,Isha Reddy,Individual,Marketplace,83,192.71,3,Yes,2025-12-30,1,
LEAD005170,2025-12-29,North,Delhi,Karan Malhotra,Individual,Google Ads,67,639.03,2,Yes,2026-01-13,15,
LEAD005171,2025-12-29,West,Ahmedabad,Dev Patel,Individual,Walk-in,61,54.10,3,Yes,2026-01-08,10,
LEAD005172,2025-12-29,West,Mumbai,Rohan Mehta,Individual,Walk-in,46,48.22,2,No,,,Competitor Chosen
LEAD005173,2025-12-29,South,Hyderabad,Arjun Nair,SME,Google Ads,41,530.36,1,No,,,Competitor Chosen
LEAD005174,2025-12-30,North,Jaipur,Priya Verma,Corporate,Referral,41,123.39,4,Yes,2026-01-16,17,
LEAD005175,2025-12-30,North,Lucknow,Karan Malhotra,Individual,Google Ads,36,607.87,5,No,,,Price Too High
LEAD005176,2025-12-30,South,Bengaluru,Isha Reddy,Individual,Referral,59,111.88,2,Yes,2026-01-08,9,
LEAD005177,2025-12-30,North,Lucknow,Aarav Sharma,SME,Walk-in,53,54.13,2,Yes,2026-01-11,12,
LEAD005178,2025-12-30,South,Hyderabad,Sneha Rao,Individual,Referral,60,105.43,2,Yes,2026-01-03,4,
LEAD005179,2025-12-30,West,Pune,Rohan Mehta,SME,Marketplace,66,208.08,2,Yes,2026-01-05,6,
LEAD005180,2025-12-30,East,Bhubaneswar,Vikram Sen,SME,Corporate Outreach,48,240.76,1,Yes,2026-01-01,2,
LEAD005181,2025-12-31,West,Mumbai,Dev Patel,Individual,Paid Social,39,426.51,2,No,,,Price Too High
LEAD005182,2025-12-31,South,Bengaluru,Isha Reddy,Individual,Paid Social,50,432.17,4,No,,,Not Ready Yet
LEAD005183,2025-12-31,North,Delhi,Aarav Sharma,Individual,Referral,69,105.98,4,No,,,No Response
LEAD005184,2025-12-31,West,Mumbai,Dev Patel,Individual,Google Ads,56,689.81,3,Yes,2026-01-09,9,
LEAD005185,2025-12-31,West,Pune,Rohan Mehta,Individual,Referral,44,132.91,2,No,,,Competitor Chosen
LEAD005186,2025-12-31,North,Delhi,Aarav Sharma,SME,Marketplace,39,175.81,4,No,,,Price Too High
LEAD005187,2025-12-31,West,Pune,Dev Patel,SME,Organic Search,62,91.68,3,No,,,Not Ready Yet
LEAD005188,2026-01-01,West,Mumbai,Meera Joshi,Individual,Google Ads,78,695.61,4,Yes,2026-01-24,23,
LEAD005189,2026-01-01,North,Lucknow,Karan Malhotra,Corporate,Corporate Outreach,96,295.71,7,Yes,2026-01-15,14,
LEAD005190,2026-01-01,North,Jaipur,Aarav Sharma,Individual,Google Ads,63,626.99,4,Yes,2026-01-14,13,
LEAD005191,2026-01-01,West,Mumbai,Meera Joshi,SME,Google Ads,49,566.67,3,Yes,2026-01-04,3,
LEAD005192,2026-01-01,East,Guwahati,Kavya Roy,SME,Corporate Outreach,81,250.42,1,No,,,Budget Delayed
LEAD005193,2026-01-01,North,Delhi,Karan Malhotra,Individual,Organic Search,49,85.33,1,No,,,Competitor Chosen
LEAD005194,2026-01-01,West,Ahmedabad,Rohan Mehta,Individual,Walk-in,64,48.21,4,No,,,Price Too High
LEAD005195,2026-01-02,West,Mumbai,Dev Patel,Individual,Walk-in,62,54.91,6,No,,,Not Ready Yet
LEAD005196,2026-01-02,West,Mumbai,Rohan Mehta,Individual,Organic Search,48,78.13,4,Yes,2026-01-08,6,
LEAD005197,2026-01-02,South,Bengaluru,Sneha Rao,Individual,Referral,80,111.44,2,Yes,2026-01-08,6,
LEAD005198,2026-01-02,West,Mumbai,Rohan Mehta,SME,Google Ads,60,647.47,3,Yes,2026-01-07,5,
LEAD005199,2026-01-02,South,Hyderabad,Arjun Nair,SME,Marketplace,62,174.35,4,Yes,2026-01-05,3,
LEAD005200,2026-01-02,South,Chennai,Isha Reddy,Individual,Paid Social,75,434.41,4,No,,,Not Ready Yet
LEAD005201,2026-01-03,East,Bhubaneswar,Vikram Sen,SME,Marketplace,73,216.77,3,Yes,2026-01-05,2,
LEAD005202,2026-01-03,North,Delhi,Priya Verma,Individual,Walk-in,77,55.44,2,Yes,2026-01-04,1,
LEAD005203,2026-01-03,West,Mumbai,Dev Patel,Individual,Google Ads,27,613.18,3,Yes,2026-01-25,22,
LEAD005204,2026-01-03,West,Mumbai,Dev Patel,Individual,Paid Social,43,450.87,2,No,,,Price Too High
LEAD005205,2026-01-03,East,Guwahati,Kavya Roy,SME,Paid Social,66,442.05,6,No,,,No Response
LEAD005206,2026-01-03,West,Ahmedabad,Rohan Mehta,SME,Paid Social,69,413.63,3,Yes,2026-01-19,16,
LEAD005207,2026-01-03,West,Ahmedabad,Dev Patel,SME,Organic Search,46,95.12,2,No,,,No Response
LEAD005208,2026-01-04,North,Delhi,Aarav Sharma,Individual,Marketplace,70,178.14,1,Yes,2026-01-07,3,
LEAD005209,2026-01-04,North,Jaipur,Karan Malhotra,SME,Referral,61,109.81,4,Yes,2026-01-07,3,
LEAD005210,2026-01-04,North,Delhi,Priya Verma,Individual,Google Ads,66,654.03,3,No,,,No Response
LEAD005211,2026-01-04,South,Hyderabad,Arjun Nair,Individual,Marketplace,65,213.46,2,Yes,2026-01-05,1,
LEAD005212,2026-01-04,West,Pune,Meera Joshi,SME,Walk-in,59,46.50,2,Yes,2026-01-15,11,
LEAD005213,2026-01-05,East,Bhubaneswar,Kavya Roy,Individual,Paid Social,61,477.36,5,No,,,Competitor Chosen
LEAD005214,2026-01-05,South,Bengaluru,Sneha Rao,SME,Google Ads,23,603.94,4,No,,,Price Too High
LEAD005215,2026-01-05,South,Chennai,Isha Reddy,Individual,Referral,74,117.52,2,Yes,2026-01-07,2,
LEAD005216,2026-01-05,South,Hyderabad,Arjun Nair,Individual,Walk-in,75,52.24,4,Yes,2026-01-17,12,
LEAD005217,2026-01-05,East,Guwahati,Kavya Roy,Individual,Organic Search,56,82.59,3,Yes,2026-01-15,10,
LEAD005218,2026-01-05,North,Lucknow,Karan Malhotra,SME,Referral,83,117.67,5,No,,,Price Too High
LEAD005219,2026-01-05,West,Mumbai,Meera Joshi,Individual,Google Ads,78,636.65,4,Yes,2026-01-08,3,
LEAD005220,2026-01-05,East,Kolkata,Kavya Roy,Individual,Walk-in,43,49.61,5,No,,,Not Ready Yet
LEAD005221,2026-01-06,West,Mumbai,Dev Patel,Individual,Paid Social,48,462.75,4,No,,,Competitor Chosen
LEAD005222,2026-01-06,South,Bengaluru,Isha Reddy,Corporate,Referral,61,128.63,3,Yes,2026-01-28,22,
LEAD005223,2026-01-06,North,Delhi,Karan Malhotra,SME,Walk-in,45,54.58,4,No,,,No Response
LEAD005224,2026-01-06,North,Jaipur,Priya Verma,Individual,Google Ads,60,570.54,5,No,,,Price Too High
LEAD005225,2026-01-06,South,Chennai,Isha Reddy,Individual,Marketplace,79,192.54,5,No,,,Not Ready Yet
LEAD005226,2026-01-06,South,Chennai,Isha Reddy,Individual,Marketplace,33,203.24,4,Yes,2026-01-17,11,
LEAD005227,2026-01-06,West,Ahmedabad,Rohan Mehta,Individual,Google Ads,63,674.02,1,Yes,2026-01-08,2,
LEAD005228,2026-01-06,West,Mumbai,Meera Joshi,Individual,Paid Social,47,466.23,2,Yes,2026-01-14,8,
LEAD005229,2026-01-06,South,Bengaluru,Arjun Nair,Individual,Organic Search,50,76.82,6,No,,,No Response
LEAD005230,2026-01-06,West,Ahmedabad,Dev Patel,Individual,Referral,63,135.00,1,Yes,2026-01-13,7,
LEAD005231,2026-01-07,North,Delhi,Aarav Sharma,Individual,Google Ads,72,553.92,1,Yes,2026-01-26,19,
LEAD005232,2026-01-07,East,Kolkata,Neha Das,Individual,Google Ads,45,587.59,4,Yes,2026-01-31,24,
LEAD005233,2026-01-07,West,Ahmedabad,Dev Patel,Individual,Google Ads,64,567.62,1,No,,,No Response
LEAD005234,2026-01-07,South,Bengaluru,Isha Reddy,Individual,Marketplace,71,196.99,5,No,,,No Response
LEAD005235,2026-01-07,South,Bengaluru,Arjun Nair,SME,Organic Search,48,100.31,4,No,,,No Response
LEAD005236,2026-01-07,North,Delhi,Priya Verma,Individual,Marketplace,64,212.21,6,No,,,Competitor Chosen
LEAD005237,2026-01-08,West,Pune,Meera Joshi,Individual,Organic Search,58,98.27,3,Yes,2026-01-22,14,
LEAD005238,2026-01-08,South,Hyderabad,Isha Reddy,Individual,Google Ads,54,701.28,5,No,,,Competitor Chosen
LEAD005239,2026-01-09,South,Hyderabad,Sneha Rao,Individual,Marketplace,90,193.94,4,Yes,2026-01-11,2,
LEAD005240,2026-01-09,West,Mumbai,Dev Patel,Individual,Organic Search,81,95.10,2,Yes,2026-01-31,22,
LEAD005241,2026-01-09,West,Ahmedabad,Rohan Mehta,Individual,Organic Search,52,80.96,1,Yes,2026-01-20,11,
LEAD005242,2026-01-09,North,Delhi,Karan Malhotra,Individual,Referral,73,108.10,1,Yes,2026-01-21,12,
LEAD005243,2026-01-09,North,Lucknow,Aarav Sharma,Individual,Organic Search,72,80.80,3,Yes,2026-01-19,10,
LEAD005244,2026-01-09,South,Bengaluru,Arjun Nair,Individual,Referral,53,132.53,3,Yes,2026-01-16,7,
LEAD005245,2026-01-09,East,Kolkata,Kavya Roy,Individual,Organic Search,78,89.76,3,No,,,Competitor Chosen
LEAD005246,2026-01-09,North,Jaipur,Karan Malhotra,Individual,Marketplace,85,184.60,1,Yes,2026-01-13,4,
LEAD005247,2026-01-09,West,Ahmedabad,Dev Patel,Individual,Google Ads,37,678.27,5,No,,,Competitor Chosen
LEAD005248,2026-01-10,North,Jaipur,Karan Malhotra,SME,Organic Search,54,89.26,2,No,,,Budget Delayed
LEAD005249,2026-01-10,North,Delhi,Aarav Sharma,Individual,Referral,68,133.56,1,Yes,2026-01-20,10,
LEAD005250,2026-01-10,West,Pune,Dev Patel,Individual,Google Ads,73,553.46,2,No,,,Competitor Chosen
LEAD005251,2026-01-10,South,Chennai,Arjun Nair,Individual,Organic Search,66,95.20,3,No,,,Price Too High
LEAD005252,2026-01-10,South,Hyderabad,Sneha Rao,SME,Google Ads,83,646.30,4,Yes,2026-01-30,20,
LEAD005253,2026-01-10,North,Jaipur,Priya Verma,SME,Marketplace,68,213.07,3,Yes,2026-01-11,1,
LEAD005254,2026-01-10,North,Lucknow,Aarav Sharma,Individual,Marketplace,92,197.73,3,Yes,2026-01-17,7,
LEAD005255,2026-01-10,North,Delhi,Priya Verma,SME,Corporate Outreach,71,268.60,4,Yes,2026-02-03,24,
LEAD005256,2026-01-10,West,Pune,Dev Patel,Individual,Organic Search,26,82.68,5,No,,,Price Too High
LEAD005257,2026-01-11,South,Chennai,Sneha Rao,SME,Paid Social,49,456.03,4,No,,,Price Too High
LEAD005258,2026-01-11,North,Jaipur,Aarav Sharma,Individual,Paid Social,69,388.40,2,No,,,Not Ready Yet
LEAD005259,2026-01-11,North,Delhi,Karan Malhotra,Individual,Marketplace,57,187.86,4,No,,,Not Ready Yet
LEAD005260,2026-01-11,North,Delhi,Karan Malhotra,Individual,Organic Search,74,83.81,4,No,,,No Response
LEAD005261,2026-01-11,South,Bengaluru,Sneha Rao,Individual,Google Ads,67,710.98,2,Yes,2026-01-16,5,
LEAD005262,2026-01-11,North,Delhi,Karan Malhotra,Individual,Marketplace,43,209.00,1,No,,,Budget Delayed
LEAD005263,2026-01-11,East,Guwahati,Kavya Roy,Corporate,Organic Search,71,78.54,2,Yes,2026-01-28,17,
LEAD005264,2026-01-11,North,Lucknow,Aarav Sharma,Individual,Google Ads,73,622.65,2,No,,,Competitor Chosen
LEAD005265,2026-01-11,East,Kolkata,Kavya Roy,Individual,Organic Search,68,91.98,3,No,,,Price Too High
LEAD005266,2026-01-12,South,Hyderabad,Isha Reddy,Individual,Organic Search,75,89.98,3,No,,,Competitor Chosen
LEAD005267,2026-01-12,South,Bengaluru,Sneha Rao,Individual,Organic Search,48,88.41,3,No,,,No Response
LEAD005268,2026-01-12,West,Ahmedabad,Dev Patel,Individual,Marketplace,57,218.06,1,Yes,2026-01-21,9,
LEAD005269,2026-01-12,East,Bhubaneswar,Neha Das,Corporate,Organic Search,62,78.64,2,Yes,2026-02-10,29,
LEAD005270,2026-01-12,South,Bengaluru,Arjun Nair,Individual,Paid Social,59,392.71,1,Yes,2026-01-28,16,
LEAD005271,2026-01-12,North,Lucknow,Aarav Sharma,Individual,Referral,58,121.83,2,Yes,2026-01-15,3,
LEAD005272,2026-01-12,South,Hyderabad,Arjun Nair,Individual,Google Ads,46,593.12,3,No,,,No Response
LEAD005273,2026-01-12,South,Bengaluru,Arjun Nair,Individual,Marketplace,34,210.48,6,No,,,Budget Delayed
LEAD005274,2026-01-12,West,Mumbai,Rohan Mehta,Individual,Paid Social,35,440.13,5,No,,,Not Ready Yet
LEAD005275,2026-01-13,North,Jaipur,Karan Malhotra,SME,Google Ads,57,633.22,1,Yes,2026-01-27,14,
LEAD005276,2026-01-13,West,Mumbai,Meera Joshi,Individual,Organic Search,58,77.00,5,No,,,Competitor Chosen
LEAD005277,2026-01-13,East,Bhubaneswar,Neha Das,Individual,Organic Search,26,80.90,3,No,,,Price Too High
LEAD005278,2026-01-13,South,Bengaluru,Arjun Nair,SME,Paid Social,46,440.10,4,Yes,2026-01-19,6,
LEAD005279,2026-01-13,West,Pune,Rohan Mehta,Individual,Organic Search,66,86.59,2,Yes,2026-01-22,9,
LEAD005280,2026-01-13,East,Kolkata,Neha Das,Individual,Paid Social,39,454.50,6,No,,,Budget Delayed
LEAD005281,2026-01-13,West,Mumbai,Rohan Mehta,Individual,Organic Search,76,84.63,3,Yes,2026-02-07,25,
LEAD005282,2026-01-13,North,Jaipur,Karan Malhotra,SME,Organic Search,70,76.99,4,No,,,Competitor Chosen
LEAD005283,2026-01-13,South,Hyderabad,Isha Reddy,Individual,Organic Search,88,82.75,4,Yes,2026-02-02,20,
LEAD005284,2026-01-14,East,Bhubaneswar,Neha Das,Corporate,Referral,84,118.09,1,Yes,2026-02-16,33,
LEAD005285,2026-01-14,South,Bengaluru,Arjun Nair,Individual,Referral,90,105.69,1,Yes,2026-01-19,5,
LEAD005286,2026-01-14,North,Jaipur,Priya Verma,Corporate,Walk-in,48,53.85,2,No,,,Not Ready Yet
LEAD005287,2026-01-14,North,Delhi,Priya Verma,Individual,Organic Search,59,90.98,4,Yes,2026-01-21,7,
LEAD005288,2026-01-14,West,Pune,Meera Joshi,Individual,Google Ads,60,564.43,5,No,,,Budget Delayed
LEAD005289,2026-01-14,North,Lucknow,Aarav Sharma,Individual,Google Ads,57,635.31,2,No,,,Price Too High
LEAD005290,2026-01-14,South,Hyderabad,Isha Reddy,Individual,Marketplace,47,183.18,1,No,,,Budget Delayed
LEAD005291,2026-01-14,East,Kolkata,Vikram Sen,SME,Walk-in,30,48.35,2,No,,,No Response
LEAD005292,2026-01-15,West,Mumbai,Meera Joshi,Corporate,Organic Search,62,77.28,7,Yes,2026-02-13,29,
LEAD005293,2026-01-15,South,Hyderabad,Sneha Rao,Individual,Google Ads,67,708.25,3,Yes,2026-02-06,22,
LEAD005294,2026-01-15,South,Hyderabad,Arjun Nair,Individual,Organic Search,77,92.82,2,Yes,2026-01-25,10,
LEAD005295,2026-01-16,South,Bengaluru,Sneha Rao,Individual,Organic Search,43,77.04,6,No,,,No Response
LEAD005296,2026-01-16,West,Ahmedabad,Rohan Mehta,Corporate,Corporate Outreach,69,297.00,6,Yes,2026-02-16,31,
LEAD005297,2026-01-16,South,Hyderabad,Sneha Rao,Individual,Marketplace,81,197.33,2,Yes,2026-01-21,5,
LEAD005298,2026-01-16,West,Ahmedabad,Rohan Mehta,SME,Referral,49,108.09,4,Yes,2026-01-22,6,
LEAD005299,2026-01-16,South,Bengaluru,Arjun Nair,Individual,Walk-in,65,47.23,4,Yes,2026-01-19,3,
LEAD005300,2026-01-16,North,Delhi,Priya Verma,Individual,Google Ads,61,608.59,1,Yes,2026-02-10,25,
LEAD005301,2026-01-16,West,Ahmedabad,Meera Joshi,Corporate,Corporate Outreach,80,297.06,5,Yes,2026-02-06,21,
LEAD005302,2026-01-17,South,Bengaluru,Arjun Nair,Individual,Google Ads,45,662.38,2,No,,,No Response
LEAD005303,2026-01-17,East,Kolkata,Kavya Roy,Individual,Google Ads,45,651.08,2,No,,,Budget Delayed
LEAD005304,2026-01-17,South,Chennai,Sneha Rao,Individual,Walk-in,59,46.69,2,Yes,2026-01-19,2,
LEAD005305,2026-01-17,South,Hyderabad,Isha Reddy,Individual,Referral,61,113.22,5,No,,,Price Too High
LEAD005306,2026-01-18,South,Hyderabad,Isha Reddy,Individual,Walk-in,55,46.91,1,Yes,2026-01-20,2,
LEAD005307,2026-01-18,North,Delhi,Aarav Sharma,Individual,Walk-in,74,48.18,1,Yes,2026-01-20,2,
LEAD005308,2026-01-18,North,Delhi,Priya Verma,Individual,Google Ads,51,693.02,4,Yes,2026-02-11,24,
LEAD005309,2026-01-18,North,Delhi,Priya Verma,Individual,Google Ads,60,613.41,3,Yes,2026-02-02,15,
LEAD005310,2026-01-18,West,Mumbai,Dev Patel,Individual,Organic Search,60,94.41,2,Yes,2026-02-12,25,
